name,1948-2023,average,is_increasing_name,is_timeless_name,if_jew_boys_muslim_boys_common,if_jew_boys_jew_girls,is_common_name,international_score,bible_score,nature_score,art_score,syllabels_score,light_score,summer_score,winter_score,spring_score,autumn_score
אלמור,9,3.1566717824750547e-06,1,1,0.0,0.0,0.0,0.0,0.2,0.2,0.0,3,0,0.0,0.0,0.0,0.0
ידיד,197,4.673256328906983e-05,0,1,0.0,0.0,0.0,0.0,0.7,0,0.0,2,0,0.0,0.0,0.0,0.0
בשן,15,5.967341738413137e-06,0,1,0.0,0.0,0.0,0.0,0.2,0.5,0.0,1,0,0.0,0.0,0.2,0.0
עמיהוד,91,2.986240340509149e-05,0,1,0.0,0.0,0.0,0.0,0.4,0,0.0,3,0,0.0,0.0,0.0,0.0
טספהון,113,3.3676797525503436e-05,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,0.0,0.0,-1.0,0.0
רשי,24,1.3335843903836191e-05,0,1,0.0,0.0,0.0,0.0,0.8,0,0.2,2,0,0.0,0.0,0.0,0.0
ליונאל,20,8.100817191545344e-06,0,1,0.0,0.0,0.0,0.2,0.2,0.2,0.0,3,0,0.0,0.0,0.0,0.0
נהור,46,1.399495506616235e-05,0,1,0.0,0.0,0.0,0.0,0.4,0.3,0.0,2,1,0.6,0.0,0.2,0.0
הושעיה,33,1.2998580986063375e-05,0,1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,4,0,0.0,0.0,0.2,0.0
אדן,34,1.243078427213285e-05,0,1,0.0,0.0,0.0,0.4,0.4,0.3,0.0,2,0,0.0,0.0,0.2,0.0
עמיתי,37,1.4133326599358814e-05,0,1,0.0,0.0,0.0,0.0,0.4,0,0.0,3,0,0.0,0.0,0.0,0.0
אבוט,6,3.85145964580181e-06,0,1,0.0,0.0,0.0,-1.0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
האבטאמו,57,1.4110984886359058e-05,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,4,0,-1.0,0.0,0.0,-1.0
זיו-חי,5,2.589677653527357e-06,0,1,0.0,0.0,0.0,0.0,0.4,0.8,0.2,3,1,0.7,0.0,0.8,0.0
טלאהון,9,4.1514166810696825e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,0.0,0.0,-1.0,-1.0
דוידה,8,3.9280065320170795e-06,0,1,0.0,0.0,0.0,0.5,0.8,0,0.5,3,0,0.0,0.0,0.0,0.0
חבב,5,3.1502944508806133e-06,0,1,0.0,0.0,0.0,0.0,0.4,0,0.0,1,0,0.0,0.0,0.0,0.0
דוי,16,9.681937960709613e-06,0,1,0.0,0.0,0.0,0.0,0.4,0,0.0,1,0,0.0,0.0,0.0,0.0
אדנו,30,1.2825359998369331e-05,0,1,0.0,0.0,0.0,0.0,0.2,0,0.0,3,0,0.0,0.0,0.0,0.0
חבטאמו,12,4.415623672658891e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,4,0,-1.0,0.0,0.0,-1.0
חביאר,122,3.524109241871384e-05,0,1,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
טלי,18,8.876574207429356e-06,0,1,0.0,0.0,0.0,0.4,0.4,0.4,0.2,2,0,0.2,0.0,0.6,0.0
טל-נפתלי,5,2.7664747814256264e-06,0,1,0.0,0.0,0.0,0.0,0.7,0.9,0.0,4,0.5,0.2,0.5,0.7,0.2
דוין,6,2.8557683749911222e-06,0,1,0.0,0.0,0.0,0.0,0,-1,0.0,2,0,0.0,0.0,0.0,0.0
אדורד,19,1.0889936339199106e-05,0,1,0.0,0.0,0.0,0.6,0,0,0.0,3,0,0.0,0.0,0.0,0.0
דיוד,6,3.1288077702437854e-06,0,1,0.0,0.0,0.0,-1.0,0.4,0,0.5,2,0,0.0,0.0,0.0,0.0
אדיניה,5,3.0244485797228265e-06,0,1,0.0,0.0,0.0,0.0,0.4,0.2,0.5,4,0,0.2,0.0,0.2,0.0
אביחיים,5,2.593971932417907e-06,0,1,0.0,0.0,0.0,0.0,0.7,0.2,0.0,3,0,0.0,0.0,0.0,0.0
דמקה,79,2.7825915475645732e-05,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
דמסה,5,2.1662162123316355e-06,0,1,0.0,0.0,0.0,0.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
דמלש,15,6.283301391357633e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1.0
דמלאש,19,8.779611759847394e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,0.0,0.0,0.0,0.0
דמלאו,12,6.95825705234983e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,-1.0,0.0,0.0,0.0
זליק,16,7.134836813784158e-06,0,1,0.0,0.0,0.0,0.0,0.2,-1,0.0,2,0,0.0,0.0,0.0,0.0
אבאל,6,3.080411874267107e-06,0,1,0.0,0.0,0.0,-1.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
טלך,6,3.360944109553493e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,1,0,0.0,0.0,0.0,0.0
דויס,5,2.902201096885272e-06,0,1,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
זריהון,20,1.0042370457697799e-05,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
חגיי,6,3.3393885899627e-06,0,1,0.0,0.0,0.0,0.0,0.8,0,0.0,3,0,0.5,0.0,1.0,0.2
דוד-משה,10,3.3139055213193392e-06,0,1,0.0,0.0,0.0,0.5,1,0,0.2,4,0,0.0,0.0,0.0,0.0
דוד-מאיר,10,4.618553243875767e-06,0,1,0.0,0.0,0.0,0.5,1,0.2,0.0,4,0.8,0.0,0.0,0.0,0.0
דוד-ישראל,7,3.274080719176287e-06,0,1,0.0,0.0,0.0,0.0,1,0,0.2,4,0,0.0,0.0,0.0,0.0
חדוי,5,3.0211926165679367e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0,0.0,0.0,0.0,0.0
דוד-יצחק,6,3.3548950388401418e-06,0,1,0.0,0.0,0.0,0.5,1,0,0.0,4,0,0.0,0.0,0.0,0.0
דוד-יהודה,6,2.919956280985562e-06,0,1,0.0,0.0,0.0,0.5,1,0.2,0.5,4,0,0.0,0.0,0.0,0.0
טללה,6,3.93944513408562e-06,0,1,0.0,0.0,0.0,0.0,0.2,1,0.0,3,0.2,0.2,0.6,1.0,0.5
טלמון,18,8.637201237638299e-06,0,1,0.0,0.0,0.0,0.0,0.4,0.6,0.0,3,0,0.5,0.2,0.6,0.2
דוד-דב,6,3.6541940885790235e-06,0,1,0.0,0.0,0.0,0.5,1,0.8,0.2,4,0,0.0,0.0,0.0,0.0
אבאו,9,5.175489001671617e-06,0,1,0.0,0.0,0.0,-1.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
דונט,5,2.952274390661211e-06,0,1,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
חבייר,56,1.7753643953362853e-05,0,1,0.0,0.0,0.0,0.2,0,0,0.5,2,0,0.0,0.0,0.0,0.0
טליק,5,2.888925207382916e-06,0,1,0.0,0.0,0.0,0.0,0.2,0.6,0.0,2,0.2,0.2,0.6,0.8,0.2
טל-חיים,14,5.869331516066567e-06,0,1,0.0,0.0,0.0,0.0,0.4,1,0.0,4,0.5,0.5,0.2,0.8,0.2
טל-יצחק,6,3.1756851985219157e-06,0,1,0.0,0.0,0.0,0.0,0.5,0.6,0.0,4,0.2,0.2,0.6,0.6,0.2
זרי,7,3.991350334773202e-06,0,1,0.0,0.0,0.0,0.0,0.2,0.8,0.5,2,0,0.8,0.0,0.8,0.0
טל-ישראל,7,3.1675327012141288e-06,0,1,0.0,0.0,0.0,0.0,0.5,1,0.0,4,0.5,0.2,0.6,0.8,0.2
טל-משה,5,2.734274371753128e-06,0,1,0.0,0.0,0.0,0.0,0.4,0.8,0.0,4,0.2,0.2,0.6,0.7,0.2
אדמסו,13,5.983849498509367e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,0.0,0.0,0.0,0.0
דומיטרו,5,3.0494123013553397e-06,0,1,0.0,0.0,0.0,0.0,0,0,0.0,4,0,0.0,0.0,0.0,0.0
טיגבו,39,1.7131054874245866e-05,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
חביר,8,4.6282019151716125e-06,0,1,0.0,0.0,0.0,-1.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
דן-דוד,5,2.7324269231043212e-06,0,1,0.0,0.0,0.0,0.5,1,0.2,0.0,4,0,0.0,0.0,0.0,0.0
זלמון,7,4.187737643957375e-06,0,1,0.0,0.0,0.0,0.0,0.7,0.5,0.0,3,0,0.0,0.0,0.0,0.0
זלאלם,16,6.449070414469696e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,-1.0,0.0,0.0,0.0
אדיל,14,8.251792538038705e-06,0,1,0.0,0.0,0.0,0.4,0,0,0.0,2,0,0.0,0.0,0.0,0.0
דניאו,11,5.976514246503996e-06,0,1,0.0,0.0,0.0,0.0,0.4,0,0.0,3,0,0.0,0.0,0.0,0.0
דנור,29,1.0195843083191003e-05,0,1,0.0,0.0,0.0,0.0,0.2,0.5,0.5,2,1,0.6,0.0,0.2,0.0
טיבריו,76,2.4024710174452085e-05,0,1,0.0,0.0,0.0,-1.0,0,0.2,-1.0,3,0,0.0,0.0,0.0,0.0
זלי,7,4.157373399951937e-06,0,1,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0,0.0,0.0,0.0,0.0
טיגאב,5,2.7081950398831187e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,2,0,0.0,0.0,0.0,0.0
אדבה,12,6.582251471652961e-06,0,1,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0,0.0,0.0,0.0,0.0
אביטא,7,3.87306526439975e-06,0,1,0.0,0.0,0.0,0.0,0.2,0,-1.0,3,0,0.0,0.0,0.0,0.0
דניאל-דוד,10,5.472757381489657e-06,0,1,0.0,0.0,0.0,1.0,1,0,0.0,4,0.2,0.0,0.0,0.0,0.0
טיטו,6,3.6852601925366993e-06,0,1,0.0,0.0,0.0,0.5,0,0,0.0,2,0,0.0,0.0,0.0,0.0
אדיק,110,3.367379624241387e-05,0,1,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
זנבה,32,1.3301261051902377e-05,0,1,0.0,0.0,0.0,-1.0,0,0.2,0.0,3,0,0.0,0.0,0.0,0.0
טייצ'או,13,6.20783373240947e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,-1.0,0.0,0.0,0.0
חופני,15,6.567651862538694e-06,0,1,0.0,0.0,0.0,-1.0,0.4,0,0.0,3,0,0.5,0.0,0.0,0.0
דייל,12,7.212913404770337e-06,0,1,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
אדל,7,3.2512703903870945e-06,0,1,0.0,0.0,0.0,0.6,0.4,0,0.2,1,0,0.0,0.0,0.0,0.0
טייצ'ו,5,2.741443689606283e-06,0,1,0.0,0.0,0.0,-1.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
אבבהו,7,4.4145133036746926e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
אדלאו,5,2.786515969078496e-06,0,1,0.0,0.0,0.0,-1.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
דמוז,43,1.5127083144668733e-05,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0,0.5,0.0,0.7,0.0
דניאל-חי,12,5.394421266903381e-06,0,1,0.0,0.0,0.0,0.8,0.8,0.3,0.0,4,0.2,0.0,0.0,0.2,0.0
דניאל-צבי,6,2.678299663747365e-06,0,1,0.0,0.0,0.0,0.8,1,0.6,0.0,4,0.2,0.0,0.0,0.2,0.0
דנאו,5,2.9755890018158238e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,2,0,0.0,0.0,0.0,0.0
אדיסה,21,1.10593355118339e-05,0,1,0.0,0.0,0.0,0.0,0,0,0.0,3,0,0.2,0.0,0.2,0.0
חורכה,23,9.301349135516226e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.9,1.0,0.0,0.0
טיזזו,9,4.909549436979425e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
חורחה,382,0.0001239098723367195,0,1,0.0,0.0,0.0,0.6,0,0,0.5,3,0,0.0,0.0,0.0,0.0
דמטרי,14,5.815332544145003e-06,0,1,0.0,0.0,0.0,0.6,0,0.5,0.2,3,0,0.2,0.0,0.5,0.5
זלעלם,23,8.941070027859172e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,0,-1.0,0.0,-1.0,0.0
דמורי,6,3.286105385298517e-06,0,1,0.0,0.0,0.0,0.0,0,0,-1.0,3,0,0.0,0.0,0.0,0.0
חורגה,9,4.583035604641549e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
זללם,6,3.0109298188447153e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0,0.0,0.0,-1.0,0.0
זמי,18,7.22015241487049e-06,0,1,0.0,0.0,0.0,0.0,0.2,-1,0.0,2,0,0.0,0.0,0.0,0.0
דן-דניאל,5,2.593701328579132e-06,0,1,0.0,0.0,0.0,1.0,1,0.2,0.0,4,0,0.0,0.0,0.0,0.0
טיגאבו,37,1.297702479386855e-05,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,-1.0,0.0,0.0,0.0
טחיר,17,8.534128256802451e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,2,0,0.0,0.0,0.0,0.0
אדורדו,5,2.6926008026215214e-06,0,1,0.0,0.0,0.0,1.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
דניו,19,7.765346362802979e-06,0,1,0.0,0.0,0.0,0.0,0.4,0,0.0,2,0,0.0,0.0,0.0,0.0
טיארי,34,1.2262248167032474e-05,0,1,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0,0.0,0.0,-1.0,0.0
טיבבו,15,7.1881982144967625e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.0,0.0,-1.0,0.0
טיבור,66,2.5347647996272715e-05,0,1,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
דניאלה,7,4.057898184604228e-06,0,1,0.0,0.0,0.0,1.0,0.7,0,0.2,4,0,0.0,0.0,0.0,0.0
דניאל-שלום,6,3.3130191432928205e-06,0,1,0.0,0.0,0.0,0.6,1,0,0.0,4,0,0.0,0.0,0.0,0.0
אביים,11,5.604243137432866e-06,0,1,0.0,0.0,0.0,-1.0,0.4,0.5,0.0,3,0,0.0,0.0,0.0,0.0
טיזאזו,11,5.918898764584047e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,-1.0,0.0,-1.0,0.0
חגיא,10,4.4331039783142e-06,0,1,0.0,0.0,0.0,0.0,0.4,0,0.0,3,0,0.2,0.0,1.0,0.2
דודאל,5,2.1292157863278693e-06,0,1,0.0,0.0,0.0,0.0,0.4,0,0.0,3,0,0.0,0.0,0.0,0.0
אדראג'או,10,4.7003980458563735e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,4,0,0.0,0.0,0.0,0.0
טוחיר,7,3.179319416167456e-06,0,1,0.0,0.0,0.0,0.0,0,-1,0.0,2,0,0.0,0.0,0.0,0.0
זיגמונט,10,5.002668634224826e-06,0,1,0.0,0.0,0.0,0.6,0,0,0.0,3,0,0.0,0.0,0.0,0.0
זזה,52,1.3116383794226363e-05,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,2,0,0.0,0.0,0.0,0.0
זיאמה,6,3.3165394518411414e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,0.0,0.0,0.0,0.0
האריס,5,2.9467284434517833e-06,0,1,0.0,0.0,0.0,0.6,0,0,0.0,3,0,0.0,0.0,0.0,0.0
אבינר,21,8.590035874426226e-06,0,1,0.0,0.0,0.0,0.0,0.4,0,0.0,3,0,0.0,0.0,0.0,0.0
זיגו,17,5.193450593644072e-06,0,1,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
חיא,11,5.666725839292786e-06,0,1,0.0,0.0,0.0,0.0,0.4,0.2,0.0,2,0,0.0,0.0,0.6,0.0
זיגמונד,51,1.7129844848091617e-05,0,1,0.0,0.0,0.0,0.7,0,0,0.5,3,0,0.0,0.0,0.0,0.0
הבטאמו,29,1.0436779677371483e-05,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,4,-1,-1.0,0.0,-1.0,-1.0
האל,5,2.5762689201958325e-06,0,1,0.0,0.0,0.0,-1.0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
האורד,24,9.003084193045276e-06,0,1,0.0,0.0,0.0,-1.0,0,0.2,0.0,2,1,0.0,0.0,0.0,0.0
זחר,11,5.455346667661099e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,1,0,0.0,0.0,0.0,0.0
דתן,6,2.6021380256165496e-06,0,1,0.0,0.0,0.0,0.0,0.7,0,0.0,2,0,0.0,0.0,0.0,0.0
טיבי,17,8.02827482338681e-06,0,1,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0,0.0,0.0,0.0,0.0
טזרה,29,1.2744058989127988e-05,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
דורם,12,5.734672582676914e-06,0,1,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0,0.0,0.0,0.0,0.0
אבאיינך,9,4.7644629754078005e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,-1,0,0.0,0.0,0.0,0.0
טינו,11,6.487738566909861e-06,0,1,0.0,0.0,0.0,0.6,0,0,0.0,2,0,0.0,0.0,0.0,0.0
דוריין,7,3.1993371179687023e-06,0,1,0.0,0.0,0.0,0.0,0,0.2,0.2,3,0,0.0,0.0,0.0,0.0
האילו,8,4.1024528932819445e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
אביסף,17,6.407582087424614e-06,0,1,0.0,0.0,0.0,-1.0,0.2,0,0.0,3,0,0.0,0.0,0.0,0.0
זושה,7,3.128493937537011e-06,0,1,0.0,0.0,0.0,0.2,0.4,0,0.2,2,0,0.0,0.0,0.0,0.0
אדואר,13,7.861321640980395e-06,0,1,0.0,0.0,0.0,1.0,0,0,0.2,3,0,0.0,0.0,0.0,0.0
טוליק,12,6.4589423028110625e-06,0,1,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
זיוון,22,8.37579914136645e-06,0,1,0.0,0.0,0.0,0.0,0.2,0.5,-1.0,2,0,1.0,0.0,0.8,0.2
אבה,17,9.816143960488267e-06,0,1,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0,0.0,0.0,0.0,0.0
דרקו,5,3.0438856371050597e-06,0,1,0.0,0.0,0.0,0.6,0,0.2,0.0,2,0,0.0,0.0,0.0,0.0
דרפון,8,4.923912301978744e-06,0,1,0.0,0.0,0.0,-1.0,0,0.8,0.0,2,0,0.0,0.0,0.0,0.0
דרסין,5,2.6340497798009175e-06,0,1,0.0,0.0,0.0,-1.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
דרסו,89,2.6192250705270725e-05,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0,0.0,0.0,0.0,0.0
דרס,28,1.4630598857734571e-05,0,1,0.0,0.0,0.0,-1.0,0,0,0.0,1,0,0.0,0.0,0.0,-1.0
דרל,8,4.909557187286886e-06,0,1,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
זיומה,5,2.522375675231207e-06,0,1,0.0,0.0,0.0,0.0,0,0,-1.0,3,0,0.0,0.0,0.0,0.0
טומה,13,5.773470417389181e-06,0,1,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
דריק,8,4.185913164221977e-06,0,1,0.0,0.0,0.0,0.7,0,0,0.0,2,0,0.0,0.0,0.0,0.0
זיון,10,4.628991113483298e-06,0,1,0.0,0.0,0.0,-1.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
דרק,26,1.1192257608072707e-05,0,1,0.0,0.0,0.0,0.7,0,0.2,0.0,1,0,0.0,0.0,0.0,0.0
דריל,31,1.5712689468022664e-05,0,1,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
זיגפריד,12,5.915793855151847e-06,0,1,0.0,0.0,0.0,0.6,0,0,0.6,3,0,0.0,0.0,0.0,0.0
האוורד,34,1.3352017755868936e-05,0,1,0.0,0.0,0.0,0.0,0,0.5,0.0,3,0,0.0,0.0,0.0,0.0
הבטיה,10,5.507315015245591e-06,0,1,0.0,0.0,0.0,0.0,0.8,0,0.0,3,0,0.0,0.0,0.0,0.0
הבטו,46,1.7309506727302625e-05,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,2,0,0.0,0.0,0.0,0.0
הבטה,43,1.5588974152787168e-05,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
זורן,12,7.197224536953369e-06,0,1,0.0,0.0,0.0,0.0,0,0.5,0.0,2,0.8,0.0,0.0,0.5,0.0
חוזה,58,2.018132044143029e-05,0,1,0.0,0.0,0.0,0.5,0.4,0,0.2,2,0,0.0,0.0,0.0,0.0
טירונך,12,6.199863662660561e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
זקלין,5,3.2547324292544463e-06,0,1,0.0,0.0,0.0,0.5,0,0,0.3,3,0,0.0,0.0,0.0,0.0
טירי,28,9.727663889608142e-06,0,1,0.0,0.0,0.0,0.0,0,-1,-1.0,2,0,-1.0,0.0,0.0,0.0
זקוי,9,5.228807643516592e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,2,0,0.0,0.0,0.0,0.0
דיגו,12,6.655338438715632e-06,0,1,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
חוסרו,21,1.0303412737093139e-05,0,1,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
דיב,8,3.944516191411956e-06,0,1,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
אדלה,12,7.11977860149673e-06,0,1,0.0,0.0,0.0,0.4,0.4,0,0.2,3,0,0.0,0.0,0.0,0.0
דיאון,5,2.6817562334837992e-06,0,1,0.0,0.0,0.0,0.2,0,0,-1.0,2,0,0.0,0.0,0.0,0.0
טימורז,9,5.686753159808786e-06,0,1,0.0,0.0,0.0,0.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
דטו,11,6.122628378570566e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0,0.0,0.0,0.0,0.0
דזידר,7,3.892833891507786e-06,0,1,0.0,0.0,0.0,0.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
דז'ורה,9,6.1327383947084904e-06,0,1,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0,-1.0,0.0,0.0,0.0
חונן,8,4.9948757223186e-06,0,1,0.0,0.0,0.0,0.0,0.7,0,0.0,2,0,0.0,0.0,0.0,0.0
דיבון,8,4.1688140494048956e-06,0,1,0.0,0.0,0.0,0.0,0.4,0,0.0,2,0,0.0,0.0,0.0,0.0
אבאינך,10,5.668504445206822e-06,0,1,0.0,0.0,0.0,-1.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
אביטוב,5,2.772776846325421e-06,0,1,0.0,0.0,0.0,0.0,0.2,0.2,0.0,3,0,0.0,0.0,0.0,0.0
חואתו,8,4.065385847278341e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,-1,0.0,0.0,-1.0,0.0
דוויס,5,3.0126537036504284e-06,0,1,0.0,0.0,0.0,0.2,0,0,0.0,2,0,0.0,0.0,0.0,0.0
חואטי,7,4.478194684878223e-06,0,1,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,-1.0,0.0,0.0,0.0
דווי,9,4.563064172968622e-06,0,1,0.0,0.0,0.0,0.0,0.4,0,-1.0,2,0,0.0,0.0,0.0,0.0
דווד,12,7.5575175956771576e-06,0,1,0.0,0.0,0.0,-1.0,0,0,0.5,1,0,0.0,0.0,0.0,0.0
דודיק,35,1.2677792187554467e-05,0,1,0.0,0.0,0.0,0.0,0.5,0,0.0,3,0,0.0,0.0,0.0,0.0
אביטן,6,2.8120354031612197e-06,0,1,0.0,0.0,0.0,0.0,0.4,0,0.0,3,0,0.0,0.0,0.0,0.0
חופי,28,1.0551135816442998e-05,0,1,0.0,0.0,0.0,0.0,0.2,1,0.0,2,0,1.0,0.0,0.2,0.0
דנקאו,11,6.009519747277829e-06,0,1,0.0,0.0,0.0,-1.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
דידה,5,2.6736499162365724e-06,0,1,0.0,0.0,0.0,0.0,0.2,0,-1.0,2,0,0.0,0.0,0.0,0.0
דידי,72,2.4253359290770736e-05,0,1,0.0,0.0,0.0,0.3,0.4,0,0.5,2,0,0.0,0.0,0.0,0.0
אדמונדו,9,5.246001998461647e-06,0,1,0.0,0.0,0.0,0.6,0,0,0.0,4,0,0.0,0.0,0.0,0.0
זקיר,18,9.44803845229505e-06,0,1,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
דורו,14,5.925805651657233e-06,0,1,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0,0.0,0.0,0.0,0.0
זקרי,33,1.1307039760680464e-05,0,1,0.0,0.0,0.0,0.0,0.4,0,0.0,3,0,0.0,0.0,0.0,0.0
דוראן,5,2.1918823978458396e-06,0,1,0.0,0.0,0.0,0.4,0,0,0.0,2,0,0.0,0.0,0.0,0.0
חוויאר,10,6.3605292710561866e-06,0,1,0.0,0.0,0.0,0.8,0,0,0.5,3,0,0.0,0.0,0.0,0.0
חוגי,15,8.073119504204833e-06,0,1,0.0,0.0,0.0,0.0,0.2,-1,0.0,2,0,0.0,0.0,0.0,0.0
זרבאיל,19,8.889660198600057e-06,0,1,0.0,0.0,0.0,-1.0,0.4,-1,0.0,3,0,0.0,0.0,0.0,0.0
דור-רפאל,5,2.606599976696357e-06,0,1,0.0,0.0,0.0,0.0,0.5,0.2,0.0,4,0,0.0,0.0,0.0,0.0
דור-דוד,10,3.233740618555443e-06,0,1,0.0,0.0,0.0,0.0,0.8,0,0.0,4,0,0.0,0.0,0.0,0.0
זרובבל,22,9.616644537850125e-06,0,1,0.0,0.0,0.0,0.0,1,0.2,0.0,4,0,0.0,0.0,0.0,0.0
דור-אברהם,5,2.5445547687629967e-06,0,1,0.0,0.0,0.0,0.0,0.7,0.2,0.0,4,0,0.0,0.0,0.0,0.0
זקס,5,3.234465772743921e-06,0,1,0.0,0.0,0.0,0.5,0,0,0.0,1,0,0.0,0.0,0.0,0.0
דוניאל,5,2.963956170793397e-06,0,1,0.0,0.0,0.0,0.6,0.8,0,0.0,3,0,0.0,0.0,0.0,0.0
אבייה,31,1.594975142100049e-05,0,1,0.0,0.0,0.0,0.0,0.8,0,0.0,3,0,0.0,0.0,0.5,0.0
